Image,LPIPS
000343,0.5024503469467163
000344,0.37008827924728394
000345,0.2611128091812134
000346,0.26148414611816406
000347,0.2660382390022278
000348,0.3761986494064331
000349,0.35449984669685364
000350,0.3142487108707428
000351,0.31289708614349365
000352,0.8847523927688599
000353,0.847381055355072
000354,0.8336599469184875
000355,0.8668636083602905
000356,0.42635858058929443
000357,0.28476232290267944
000358,0.2957114577293396
000359,0.2771695852279663
000360,0.363887220621109
000361,0.451576292514801
000362,0.5155078768730164
000363,0.4848293960094452
000364,0.5155162215232849
000365,0.19411763548851013
000366,0.21392136812210083
000367,0.2006891667842865
000368,0.3944452106952667
000369,0.40037593245506287
000370,0.42592427134513855
000371,0.46508121490478516
000372,0.47578883171081543
000373,0.39667654037475586
000374,0.4139239192008972
000375,0.4207109212875366
000376,0.4995763599872589
000377,0.4852617383003235
000378,0.48555514216423035
000379,0.5087893009185791
000380,0.24276672303676605
000381,0.6661896705627441
000382,0.6620048880577087
000383,0.6850088238716125
000384,0.33648693561553955
000385,0.6619607210159302
000386,0.6861218810081482
000387,0.6882265210151672
000388,0.4894827902317047
000389,0.3128136992454529
000390,0.18018357455730438
000391,0.18280677497386932
000392,0.3456267714500427
000393,0.5391501188278198
000394,0.5436283946037292
000395,0.5981342792510986
000396,0.27030375599861145
000397,0.6128687262535095
000398,0.678688108921051
000399,0.712936520576477
000400,0.4889789819717407
000401,0.6682219505310059
000402,0.6548969745635986
000403,0.7294157147407532
000404,0.37571004033088684
000405,0.8172203302383423
000406,0.8116045594215393
000407,0.8495869636535645
000408,0.3598586320877075
000409,0.6426013112068176
000410,0.6228850483894348
000411,0.632280170917511
000412,0.5617300868034363
000413,0.35685521364212036
000414,0.3376768231391907
000415,0.3335112929344177
000416,0.3392263650894165
000417,0.5778254270553589
000418,0.5822930932044983
000419,0.5895410180091858
000420,0.4861592948436737
000421,0.6636187434196472
000422,0.690829873085022
000423,0.6876930594444275
000424,0.582807183265686
000425,0.1152750700712204
000426,0.16734418272972107
000427,0.15694379806518555
000428,0.15245014429092407
000429,0.12649419903755188
000430,0.18093690276145935
000431,0.14074274897575378
000432,0.2885424494743347
000433,0.30877819657325745
000434,0.2597900629043579
000435,0.2604120969772339
000436,0.16227667033672333
000437,0.2508271038532257
000438,0.24931438267230988
000439,0.23431380093097687
000440,0.5769168734550476
000441,0.5620314478874207
000442,0.6298988461494446
000443,0.6328397989273071
000444,0.2715095281600952
000445,0.4172423779964447
000446,0.4803268313407898
000447,0.4470343291759491
000448,0.6570404767990112
000449,0.29666316509246826
000450,0.3886420726776123
000451,0.3653779625892639
000452,0.4785342216491699
000453,0.34915685653686523
000454,0.38086554408073425
000455,0.35395947098731995
000456,0.5147044658660889
000457,0.35634973645210266
000458,0.3491652011871338
000459,0.3533228039741516
000460,0.3347075283527374
000461,0.644169807434082
000462,0.6550058126449585
000463,0.6273147463798523
000464,0.3652665317058563
000465,0.6873388290405273
000466,0.6591227650642395
000467,0.6897172927856445
000468,0.5490701198577881
000469,0.45784324407577515
000470,0.40871715545654297
