Image,PSNR,SSIM,MAE,MSE,Edge_Error,Edge_Preservation
000364,22.341644752383722,0.4840899635517034,0.050994858145713806,0.005832241848111153,0.08718082308769226,0.9128191471099854
000365,27.621563782106083,0.7904521280083601,0.023630080744624138,0.0017291936092078686,0.04173220321536064,0.9582678079605103
000366,27.25907344750475,0.7716270381762335,0.025018882006406784,0.0018797178054228425,0.042931873351335526,0.957068145275116
000367,27.35162548888558,0.7854482337857471,0.024268222972750664,0.001840083161368966,0.03373190015554428,0.9662681221961975
000368,25.070773432201328,0.6323893401741656,0.040426287800073624,0.0031111622229218483,0.09205312281847,0.9079468846321106
000369,22.803109490635013,0.6249519369139643,0.05632105469703674,0.005244318395853043,0.1223137304186821,0.8776862621307373
000370,21.297046842597616,0.6272862179709361,0.06678402423858643,0.0074181449599564075,0.10865459591150284,0.8913453817367554
000371,21.772036349783853,0.6038687707103954,0.06327079236507416,0.006649612914770842,0.12010754644870758,0.8798924684524536
000372,23.163102819502047,0.3543247588973364,0.05293630063533783,0.004827138036489487,0.13059738278388977,0.8694026470184326
000373,19.766708033471133,0.5785780618912366,0.07903151959180832,0.01055186428129673,0.11405577510595322,0.8859442472457886
000374,19.398880480007666,0.54964841366403,0.08291537314653397,0.011484496295452118,0.11391321569681168,0.8860867619514465
000375,19.149948700078816,0.5402371385553896,0.08497240394353867,0.01216200366616249,0.12116400897502899,0.8788359761238098
000376,18.423238276870777,0.34915980542972086,0.09485788643360138,0.014377261511981487,0.14006176590919495,0.8599382638931274
000377,19.34809431195066,0.4587361297973194,0.0827435553073883,0.011619583703577518,0.13028927147388458,0.8697107434272766
000378,19.62065834321908,0.46706910911010485,0.07998935878276825,0.010912748984992504,0.12983641028404236,0.8701635599136353
000379,19.138091589594463,0.4307216100843847,0.08471609652042389,0.012195253744721413,0.14050805568695068,0.8594919443130493
000380,26.51468615373,0.8106719498034864,0.027516014873981476,0.002231163438409567,0.04213779419660568,0.9578621983528137
000381,22.143999599295213,0.3578652889231482,0.0604582205414772,0.006103796418756247,0.11567658931016922,0.8843234181404114
000382,22.749079609926778,0.3919040176461615,0.0562967024743557,0.005309969652444124,0.10584767162799835,0.8941523432731628
000383,21.428772672335587,0.32059062738438304,0.06646201014518738,0.0071965232491493225,0.1452714055776596,0.8547285795211792
000384,26.649874386137643,0.765379787968738,0.024556457996368408,0.0021627810783684254,0.04105580598115921,0.9589442014694214
000385,21.213786605109853,0.4418860230755155,0.06684237718582153,0.007561733014881611,0.0996074303984642,0.9003925919532776
000386,21.234829192518493,0.42555730579210277,0.06671346724033356,0.007525183260440826,0.10414420813322067,0.8958557844161987
000387,20.929105278941734,0.43352378820016235,0.06929215788841248,0.008074013516306877,0.10132908076047897,0.8986709117889404
000388,22.07172441334386,0.5339544021778638,0.057995472103357315,0.006206225603818893,0.11418609321117401,0.8858138918876648
000389,27.69029354654834,0.6989446943923253,0.028815114870667458,0.0017020434606820345,0.046109944581985474,0.9538900852203369
000390,31.581080323560276,0.8692244436370209,0.01307723205536604,0.0006948514492250979,0.02257905900478363,0.9774209260940552
000391,32.3564064228695,0.8314093506302833,0.01587436906993389,0.0005812451709061861,0.03645708039402962,0.9635429382324219
000392,26.01446492199857,0.6258127196307287,0.0345049723982811,0.0025035340804606676,0.06219549849629402,0.9378045201301575
000393,23.493329885616035,0.3508264390835566,0.051919348537921906,0.0044737015850842,0.1573561429977417,0.8426438570022583
000394,23.22164793629653,0.3279447969282685,0.053847696632146835,0.004762502387166023,0.1567666083574295,0.8432334065437317
000395,22.42410529499715,0.2519031744749345,0.059314146637916565,0.005722548346966505,0.13779065012931824,0.8622093200683594
000396,24.07523050094511,0.7437025213673264,0.04729496315121651,0.003912703599780798,0.0773988664150238,0.9226011037826538
000397,19.159518545437916,0.17797378971355646,0.08549415320158005,0.012135233730077744,0.15373125672340393,0.8462687730789185
000398,18.484512057403553,0.21418693310021653,0.09365896135568619,0.014175839722156525,0.13071013987064362,0.8692898750305176
000399,18.595079371960196,0.2435063201909037,0.09281237423419952,0.013819491490721703,0.12945076823234558,0.870549201965332
000400,22.237113332654292,0.5056848150759292,0.05172725021839142,0.005974322557449341,0.12960156798362732,0.8703984022140503
000401,22.203314078792822,0.3182098509817557,0.06154666841030121,0.006020999513566494,0.12434928864240646,0.8756507039070129
000402,21.1591658720103,0.23289766188789307,0.0703662633895874,0.007657436653971672,0.12966510653495789,0.8703348636627197
000403,19.466908422258385,0.15264358517003407,0.08640343695878983,0.011306004598736763,0.19959402084350586,0.8004059791564941
000404,21.981270438524273,0.6099808209853633,0.05767614394426346,0.006336843129247427,0.07549287378787994,0.9245071411132812
000405,15.739021094818977,0.28458858638517315,0.13045796751976013,0.026674598455429077,0.15300017595291138,0.8469998240470886
000406,16.128556509152865,0.2851686026382182,0.12468966841697693,0.0243862122297287,0.14392180740833282,0.8560782074928284
000407,14.888972205985631,0.28504944397848053,0.14362876117229462,0.0324416384100914,0.1538284718990326,0.846171498298645
000408,23.35066303575722,0.5043043230690142,0.04813285544514656,0.004623104352504015,0.09210062026977539,0.9078993797302246
000409,22.284572237054974,0.3403106567754768,0.05621218681335449,0.005909391678869724,0.16193312406539917,0.8380668759346008
000410,22.76393595958542,0.36616687586901725,0.052636727690696716,0.0052918363362550735,0.15132540464401245,0.8486745953559875
000411,23.12727472842806,0.36134963647889945,0.051447249948978424,0.004867125302553177,0.14436465501785278,0.8556353449821472
000412,23.393621218578108,0.3620226815189991,0.05228579044342041,0.00457760039716959,0.14603424072265625,0.8539657592773438
000413,18.8111826372021,0.5155799077565468,0.09107595682144165,0.01314866729080677,0.11944228410720825,0.8805577158927917
000414,19.719996832354376,0.5614435561284818,0.08138184994459152,0.010665968991816044,0.11710518598556519,0.8828948140144348
000415,19.86256996427569,0.5571239922402949,0.0803268700838089,0.010321504436433315,0.10667450726032257,0.8933255076408386
000416,24.13778829539858,0.6648647487794094,0.036922991275787354,0.00385674717836082,0.06203208118677139,0.9379678964614868
000417,24.56345592391181,0.40725618583521317,0.044338516891002655,0.003496668068692088,0.11537870019674301,0.8846213221549988
000418,23.83397729709064,0.3778749606815665,0.04796893149614334,0.004136207047849894,0.11547922343015671,0.8845207691192627
000419,23.66730705399393,0.3706781540507692,0.0488974004983902,0.004298028536140919,0.11875011026859283,0.8812499046325684
000420,21.45115080097642,0.23349267926514375,0.06730689108371735,0.007159536704421043,0.13374663889408112,0.8662533760070801
000421,20.89780572489523,0.1962803037124213,0.0713689997792244,0.008132413029670715,0.18575440347194672,0.8142455816268921
000422,20.256849413708103,0.1716278295444683,0.07684604078531265,0.009425731375813484,0.19682541489601135,0.803174614906311
000423,20.396451228744198,0.17711927556984072,0.07555337250232697,0.009127563796937466,0.1873323917388916,0.8126676082611084
000424,22.172125555961003,0.3756546319705052,0.056892432272434235,0.006064394488930702,0.12154063582420349,0.8784593343734741
000425,31.697845358298,0.8605850198213942,0.013813167810440063,0.0006764184799976647,0.030870694667100906,0.9691293239593506
000426,28.33328776372337,0.8062268000689582,0.02031240053474903,0.0014678146690130234,0.04040578752756119,0.959594190120697
000427,30.966217148657744,0.8393221053355644,0.01570609211921692,0.0008005312411114573,0.030770963057875633,0.9692290425300598
000428,25.965738874536378,0.8457314560795204,0.0317075178027153,0.0025317808613181114,0.04692896455526352,0.9530710577964783
000429,20.986104150890853,0.8064263387030282,0.0666760504245758,0.007968738675117493,0.09945464134216309,0.9005453586578369
000430,19.504766183193485,0.7360134820396823,0.07955063879489899,0.011207877658307552,0.1124410480260849,0.8875589370727539
000431,20.836421562881632,0.7888370272036371,0.06800922006368637,0.00824817456305027,0.09748600423336029,0.9025139808654785
000432,27.05883747676605,0.7608996315750419,0.02861536666750908,0.0019684131257236004,0.04441380500793457,0.9555861949920654
000433,27.034706366104295,0.6725413557434604,0.03142450004816055,0.0019793808460235596,0.06067783385515213,0.9393221735954285
000434,28.343420825741127,0.7072820297957668,0.027298131957650185,0.0014643939211964607,0.04349011555314064,0.9565098881721497
000435,28.73785542106216,0.728612703038875,0.025701746344566345,0.0013372557004913688,0.03992575407028198,0.960074245929718
000436,31.653158742118755,0.8757970727303028,0.017229389399290085,0.0006834144005551934,0.037476927042007446,0.9625231027603149
000437,26.85856691659486,0.7449596718332703,0.031746476888656616,0.002061309991404414,0.07263525575399399,0.9273647665977478
000438,26.985160537471216,0.7565807311731679,0.031060216948390007,0.0020020916126668453,0.09005773812532425,0.9099422693252563
000439,28.175213551784527,0.7726750442112778,0.027407266199588776,0.001522224280051887,0.08825457096099854,0.9117454290390015
000440,20.76637865920909,0.3506110535266006,0.06850770860910416,0.008382279425859451,0.1463117152452469,0.8536882996559143
000441,22.950757782693074,0.5279684742786785,0.052963241934776306,0.005069022532552481,0.10981787741184235,0.8901821374893188
000442,22.33869212313969,0.40030607906498433,0.058258119970560074,0.00583620835095644,0.14871138334274292,0.8512886166572571
000443,22.112795776439988,0.45115007280272656,0.059079933911561966,0.0061478097923099995,0.12481851130723953,0.8751814961433411
000444,25.330845217226816,0.7273975995637225,0.03817301243543625,0.0029303228948265314,0.05780229717493057,0.9421976804733276
000445,23.948091383855505,0.5657648978546516,0.048178672790527344,0.004028940573334694,0.11062603443861008,0.8893739581108093
000446,22.995462836668764,0.49220159057199464,0.05398585647344589,0.005017111077904701,0.11292779445648193,0.8870722055435181
000447,24.426244365662498,0.5414508264607033,0.04585915803909302,0.003608905943110585,0.11051195114850998,0.8894880414009094
000448,22.4924518429536,0.3236689976923694,0.05824050307273865,0.005633195396512747,0.12366186082363129,0.8763381242752075
000449,26.978298699414047,0.7133621603778827,0.03173910826444626,0.002005257410928607,0.07640200108289719,0.9235979914665222
000450,26.249283487232805,0.6755033291875534,0.03421121835708618,0.002371764974668622,0.07717981934547424,0.9228202104568481
000451,26.4460262615223,0.6844914949751074,0.033512603491544724,0.0022667173761874437,0.07505521923303604,0.9249447584152222
000452,24.56335789259439,0.5535473731785815,0.04037212207913399,0.003496746998280287,0.08056948333978653,0.9194304943084717
000453,20.446489744044722,0.39268728116246737,0.07599124312400818,0.009023001417517662,0.12053138017654419,0.8794686198234558
000454,20.063390486857426,0.3778352257115504,0.0793149322271347,0.009855098091065884,0.12573330104351044,0.8742666840553284
000455,20.503384589017735,0.3944281424062891,0.07568835467100143,0.008905566297471523,0.12426241487264633,0.8757376074790955
000456,21.54485024446499,0.4937650532782636,0.0644931048154831,0.0070067234337329865,0.12785600125789642,0.8721439838409424
000457,22.085296355914757,0.5841752930898221,0.05262867361307144,0.006186861079186201,0.06439512223005295,0.9356048703193665
000458,22.53062872879702,0.6149764226537128,0.049251116812229156,0.00558389350771904,0.0604076124727726,0.9395923614501953
000459,22.656861098000785,0.6248300885816748,0.04801332205533981,0.005423927679657936,0.05934009701013565,0.9406598806381226
000460,22.31824355422033,0.6130248915097443,0.05717618763446808,0.00586375268176198,0.10183366388082504,0.8981663584709167
000461,23.231898054054987,0.410355734180405,0.048895880579948425,0.004751275293529034,0.13611556589603424,0.863884449005127
000462,22.704756146386707,0.3828596009012299,0.052662577480077744,0.00536443991586566,0.1370648890733719,0.8629351258277893
000463,23.59775367148172,0.4324963326388126,0.04742711782455444,0.004367416724562645,0.13840614259243011,0.8615938425064087
000464,23.15104745228817,0.619972343851869,0.04770625755190849,0.004840556066483259,0.0792587473988533,0.9207412600517273
000465,21.701968200764895,0.20760587485557633,0.06426406651735306,0.0067577664740383625,0.14027276635169983,0.8597272634506226
000466,21.996894571055986,0.22241869655614352,0.06214908882975578,0.006314086727797985,0.15592943131923676,0.844070553779602
000467,21.281851668853378,0.20213820144800848,0.06750539690256119,0.007444145157933235,0.1467563956975937,0.8532435894012451
000468,18.610820953249586,0.358324110148883,0.08076542615890503,0.013769491575658321,0.12947246432304382,0.8705275058746338
000469,21.755853411977334,0.5851177894225442,0.056048884987831116,0.006674437317997217,0.07123207300901413,0.9287679195404053
000470,22.248544123380128,0.6051304255955097,0.052714474499225616,0.005958618596196175,0.07027056068181992,0.9297294616699219
000471,22.318533960105245,0.6147135342507554,0.05220378562808037,0.005863360594958067,0.06718537211418152,0.9328145980834961
000472,21.0586969710557,0.5200872374897013,0.06246624141931534,0.00783664733171463,0.11180965602397919,0.8881903290748596
000473,22.78795313340257,0.4039653052295851,0.0542597658932209,0.005262652412056923,0.12627308070659637,0.8737269043922424
000474,20.132661995408434,0.2580617777963719,0.07510744780302048,0.009699152782559395,0.1500801146030426,0.8499199151992798
000475,22.10850735874727,0.320421346987782,0.059242185205221176,0.006153883412480354,0.11867915093898773,0.8813208341598511
000476,26.076231867499622,0.7934793718820387,0.027677811682224274,0.0024681799113750458,0.03983073681592941,0.96016925573349
000477,21.058661874758716,0.31196355418282773,0.0684703141450882,0.007836710661649704,0.14706437289714813,0.8529356122016907
000478,21.24205067736177,0.31200027605314185,0.06701347231864929,0.007512680720537901,0.1368054300546646,0.8631945848464966
000479,20.994093520901753,0.31248696671776227,0.069229856133461,0.00795409269630909,0.1466618776321411,0.8533381223678589
000480,23.536546453282643,0.7740136920762062,0.04858103767037392,0.004429404623806477,0.06609553098678589,0.9339044690132141
000481,22.95642552586834,0.4505292930446778,0.05329175293445587,0.005062411539256573,0.151279479265213,0.8487205505371094
000482,23.872456880671173,0.528018220270573,0.04737275093793869,0.00409972108900547,0.13356730341911316,0.8664326667785645
000483,22.043924143585926,0.41705866539302694,0.05958004668354988,0.006246080622076988,0.1412053257226944,0.8587946891784668
000484,20.306916322173258,0.5258104960517117,0.07552183419466019,0.009317692369222641,0.1332911103963852,0.8667088747024536
000485,20.721729060594054,0.1785195579154568,0.07126433402299881,0.008468901738524437,0.16668078303337097,0.8333191871643066
000486,22.81244663713759,0.2451102168268133,0.05608024075627327,0.00523305544629693,0.1573372185230255,0.8426628112792969
000487,22.26873014212915,0.2225080573833584,0.05997074395418167,0.005930987186729908,0.15419471263885498,0.845805287361145
000488,26.37103452153775,0.7989322348227352,0.029659025371074677,0.0023061977699398994,0.04283080995082855,0.9571691751480103
000489,24.222921463875178,0.763304378108346,0.045358557254076004,0.0037818809505552053,0.09403548389673233,0.9059644937515259
000490,22.916436312483633,0.7232481658638986,0.05298853665590286,0.0051092407666146755,0.07367410510778427,0.9263259172439575
000491,23.74662150447439,0.7550045558879238,0.04790937900543213,0.0042202468030154705,0.07480128109455109,0.9251987338066101
000492,23.460733520394466,0.7524566363821458,0.041511934250593185,0.004507405683398247,0.05527137964963913,0.9447286128997803
000493,22.488009283928015,0.3004608315748593,0.058570899069309235,0.005638960748910904,0.077861487865448,0.922138512134552
000494,21.162171860083305,0.2906883919779373,0.06856927275657654,0.007652138359844685,0.13395527005195618,0.8660447597503662
000495,21.465859789732757,0.29576673378976104,0.06623217463493347,0.007135329302400351,0.13079380989074707,0.8692061901092529
000496,16.793533155108193,0.44281618728152117,0.10802796483039856,0.020924095064401627,0.14932088553905487,0.8506790995597839
000497,22.82947589195269,0.6327305860209107,0.0519104041159153,0.005212576128542423,0.07962088286876678,0.920379102230072
000498,22.445300423042198,0.631092112972862,0.054144248366355896,0.00569468829780817,0.07812944054603577,0.9218705892562866
000499,22.526370201938445,0.6134547206898976,0.0535077229142189,0.005589371547102928,0.07796180993318558,0.922038197517395
000500,21.145196787316493,0.42959321614983054,0.06927402317523956,0.0076821064576506615,0.11299337446689606,0.8870066404342651
000501,20.979768226335356,0.433039487909788,0.06983166188001633,0.00798037275671959,0.12811113893985748,0.8718888759613037
000502,21.520700127056198,0.45711862707621814,0.0656883493065834,0.007045794744044542,0.1260601282119751,0.8739398717880249
000503,21.825672130642836,0.4763772194997624,0.06341381371021271,0.006567994598299265,0.12103578448295593,0.8789641857147217
000504,22.75822943862945,0.596737794026568,0.049640167504549026,0.005298794247210026,0.08108286559581757,0.9189171195030212
000505,22.051691387803054,0.7835842638395746,0.052479974925518036,0.006234919652342796,0.071683868765831,0.9283161163330078
000506,22.009751783606895,0.8024546273467285,0.051715586334466934,0.006295421626418829,0.06919191032648087,0.9308080673217773
000507,21.985580011093866,0.8005257974502934,0.051889896392822266,0.006330558098852634,0.07079734653234482,0.929202675819397
000508,19.917724400445444,0.1594709010857165,0.07695215940475464,0.010191252455115318,0.19410227239131927,0.8058977127075195
000509,22.070065467028908,0.6572171936197654,0.05425450578331947,0.0062085967510938644,0.06494362652301788,0.9350563883781433
000510,23.559801538762642,0.6570721701225564,0.047045767307281494,0.004405749961733818,0.06473927944898605,0.9352607131004333
000511,23.77092972651419,0.6715156461892363,0.045282937586307526,0.0041966913267970085,0.061223894357681274,0.9387761354446411
000512,20.161909957224754,0.19237901317795678,0.07799876481294632,0.009634052403271198,0.16384951770305634,0.8361504673957825
000513,16.425684324778537,0.5640172425161993,0.11142875254154205,0.02277359366416931,0.14841651916503906,0.8515834808349609
000514,17.098950701195616,0.5832479548240657,0.10262079536914825,0.0195031575858593,0.13608716428279877,0.86391282081604
000515,16.17765739438724,0.5212670362383279,0.1160588413476944,0.02411205694079399,0.1513732373714447,0.8486267328262329
000516,20.725707315908135,0.30823771321723936,0.0734463632106781,0.008461147546768188,0.11938723176717758,0.8806127905845642
000517,20.55981705709829,0.3962770433887133,0.07227090746164322,0.008790595456957817,0.1114063486456871,0.8885936737060547
000518,20.776936160450745,0.3769084148200865,0.0713563784956932,0.00836192723363638,0.1029360368847847,0.8970639705657959
000519,20.799800867587134,0.3885300147565253,0.07063299417495728,0.008318019099533558,0.10639546811580658,0.8936045169830322
000520,20.554454051567483,0.49944392070179167,0.06996394693851471,0.008801457472145557,0.10298290848731995,0.8970171213150024
000521,21.96137587783327,0.27778925256266074,0.061102382838726044,0.006365938112139702,0.15042713284492493,0.8495728969573975
000522,23.678061092344343,0.3611117784816107,0.05010330304503441,0.004287398885935545,0.14611868560314178,0.853881299495697
000523,22.20320525460801,0.3008450833130669,0.059551045298576355,0.006021150387823582,0.1473742425441742,0.8526257276535034
000524,19.24379346855488,0.646844422836558,0.0797497034072876,0.011902019381523132,0.11265680193901062,0.887343168258667
000525,23.3603434780581,0.3299376063299286,0.051851604133844376,0.004612810909748077,0.11850948631763458,0.8814905285835266
000526,22.96557530112758,0.2784248356520846,0.056278713047504425,0.005051757209002972,0.16616472601890564,0.833835244178772
000527,22.88802641812547,0.2726615677004489,0.05650979280471802,0.005142773035913706,0.17812539637088776,0.8218746185302734
000528,29.00729676267784,0.5993946548020114,0.022854989394545555,0.0012568120146170259,0.04121960327029228,0.9587804079055786
000529,20.859713864907505,0.3847443766304164,0.06705006957054138,0.008204055950045586,0.11654315888881683,0.883456826210022
000530,19.846827352255914,0.37221053160513967,0.07618194073438644,0.01035898644477129,0.13538745045661926,0.8646125793457031
000531,19.802251411108685,0.4100493949517447,0.0748508870601654,0.01046585850417614,0.11587405204772949,0.8841259479522705
000532,22.666431276958477,0.4912845774906301,0.05321680009365082,0.005411988589912653,0.09338988363742828,0.9066101312637329
000533,20.72875487026307,0.5213046741398022,0.06964069604873657,0.008455212228000164,0.12556859850883484,0.8744313716888428
000534,21.893086706983766,0.6247679466938852,0.059113889932632446,0.006466828286647797,0.0906500592827797,0.9093499183654785
000535,21.992728630977048,0.6276137135752291,0.058484867215156555,0.006320146378129721,0.10449579358100891,0.8955042362213135
000536,27.782715049271722,0.7155830762987826,0.028113026171922684,0.0016662052366882563,0.07134832441806793,0.9286516904830933
000537,24.34087027512371,0.5056945416534597,0.04528270661830902,0.0036805521231144667,0.1149744763970375,0.8850255012512207
000538,24.387241121795373,0.5159710283004292,0.044717561453580856,0.0036414628848433495,0.11733376234769821,0.8826662302017212
000539,25.27468274898171,0.5494118466199599,0.04072663187980652,0.0029684635810554028,0.10700283199548721,0.892997145652771
000540,21.483836991865516,0.38271678597813935,0.0667310431599617,0.007105854339897633,0.16218644380569458,0.8378135561943054
000541,25.12359083576095,0.4942895519327426,0.03762214630842209,0.0030735544860363007,0.13497710227966309,0.8650228977203369
000542,24.208035911216918,0.45240223035485344,0.04172893613576889,0.003794865682721138,0.1265278309583664,0.8734721541404724
000543,24.212055417760183,0.45892261950511265,0.041826315224170685,0.003791355062276125,0.13221220672130585,0.867787778377533
000544,20.016015795426352,0.1326860406354079,0.07928161323070526,0.00996319018304348,0.18477173149585724,0.815228283405304
000545,21.92686699181726,0.40848234885408824,0.061414144933223724,0.006416723132133484,0.10779256373643875,0.8922074437141418
000546,21.19950292758466,0.3570049461007188,0.06761879473924637,0.007586644031107426,0.12098616361618042,0.8790138363838196
000547,23.25686761329054,0.5735083881995366,0.05060770735144615,0.0047240364365279675,0.08928263932466507,0.9107173681259155
000548,24.388436154136002,0.33724827608970903,0.045069579035043716,0.003640461014583707,0.08961601555347443,0.9103839993476868
000549,31.331707795067633,0.93522384989357,0.011849244125187397,0.0007359176524914801,0.017366409301757812,0.9826335906982422
000550,32.12325500775452,0.9275602884440423,0.01068651769310236,0.0006133021670393646,0.016552820801734924,0.9834471940994263
000551,30.966027684112973,0.9312039116249085,0.011978279799222946,0.0008005661657080054,0.017860854044556618,0.9821391701698303
000552,20.371518529742836,0.2911230649054359,0.07222416996955872,0.009180115535855293,0.1275942325592041,0.8724057674407959
000553,24.836411802860624,0.568571623343585,0.03966562822461128,0.0032836648169904947,0.07455728203058243,0.9254426956176758
000554,24.826688722359616,0.5965972222619194,0.039898842573165894,0.0032910245936363935,0.08119363337755203,0.9188063740730286
000555,24.62558137796605,0.5945937748221996,0.040396884083747864,0.0034470045939087868,0.09205351024866104,0.9079464673995972
000556,31.291041750253296,0.7126313246632219,0.020165450870990753,0.0007428409298881888,0.036300212144851685,0.9636998176574707
000557,20.904200923905417,0.16185478383256943,0.06743106245994568,0.008120446465909481,0.22583524882793427,0.7741647362709045
000558,20.515202837388426,0.2020352827838577,0.07033698260784149,0.008881364949047565,0.19630685448646545,0.8036931753158569
000559,20.36190841030169,0.14853502887618067,0.07148535549640656,0.009200451895594597,0.20306886732578278,0.7969311475753784
000560,22.30061831357771,0.5967227394459688,0.05865616351366043,0.005887598264962435,0.12899956107139587,0.8710004091262817
000561,19.75777679595535,0.41471964205049666,0.07871095091104507,0.010573586449027061,0.11404594779014587,0.8859540224075317
000562,19.6156246578579,0.4077235447749946,0.0799507349729538,0.010925404727458954,0.1265750527381897,0.8734249472618103
000563,20.52527775931868,0.4472233584612934,0.0707704946398735,0.008860785514116287,0.0970446914434433,0.9029552936553955
000564,23.543303033684477,0.3188228095494015,0.0522845983505249,0.004422518890351057,0.11653275042772293,0.8834672570228577
000565,19.747549746241443,0.47570198252421503,0.08101245760917664,0.010598515160381794,0.13253384828567505,0.867466151714325
000566,19.813957336970397,0.4879011929070813,0.0805177390575409,0.010437686927616596,0.12610575556755066,0.873894214630127
000567,20.52299053419215,0.49454567694154977,0.07450395822525024,0.00886545330286026,0.12688609957695007,0.8731138706207275
000568,20.53481886881018,0.549916927139065,0.07216309010982513,0.00884134043008089,0.10994291305541992,0.8900570869445801
000569,22.643861949031347,0.6455579326868612,0.054136596620082855,0.005440186709165573,0.08356386423110962,0.9164361357688904
000570,22.477268480710855,0.6221532792087592,0.055842723697423935,0.005652924068272114,0.09267590939998627,0.9073240756988525
000571,22.762100438993023,0.6480589460214012,0.053306639194488525,0.0052940733730793,0.08648582547903061,0.9135141968727112
000572,22.911022096142876,0.6265049539673259,0.0519338957965374,0.0051156142726540565,0.07664038985967636,0.9233596324920654
000573,20.33867225647452,0.15686681586128853,0.07130064070224762,0.009249809198081493,0.1715235859155655,0.8284764289855957
000574,19.661353245935114,0.12212959611191344,0.07753102481365204,0.010810970328748226,0.20835916697978973,0.7916408181190491
000575,19.996578430418236,0.13186337964745237,0.07441563904285431,0.010007881559431553,0.17426903545856476,0.8257309794425964
000576,21.281566969382368,0.7308803009630013,0.06234384700655937,0.007444633170962334,0.08950060606002808,0.9104993939399719
000577,20.75241073536532,0.42952425007577183,0.06755208969116211,0.008409282192587852,0.10911896079778671,0.8908810615539551
000578,19.393681800736125,0.36704995662328566,0.07964923977851868,0.011498251929879189,0.14114786684513092,0.8588521480560303
000579,19.55288024669047,0.337142043579241,0.07882167398929596,0.01108439452946186,0.14103281497955322,0.8589671850204468
000580,21.40309861283616,0.24289266870147885,0.06613300740718842,0.007239192724227905,0.1558341681957245,0.8441658020019531
000581,25.444406988211107,0.826394061043337,0.037753310054540634,0.0028546922840178013,0.07825548946857452,0.9217445254325867
000582,24.837930518853987,0.785061100386885,0.04095170274376869,0.0032825167290866375,0.0736057460308075,0.9263942241668701
000583,24.81930684171827,0.7558002087707419,0.0413823127746582,0.0032966232392936945,0.08199943602085114,0.9180005788803101
000584,24.528635328820982,0.4362954439561192,0.045429911464452744,0.0035248161293566227,0.10905502736568451,0.8909449577331543
000585,22.77152622072432,0.38267877359328817,0.056111037731170654,0.005282595753669739,0.10742100328207016,0.8925790190696716
000586,23.176463213783318,0.37976261699485264,0.053739942610263824,0.004812310915440321,0.10443051904439926,0.8955695033073425
000587,23.518547844858944,0.3985779900717055,0.05176259204745293,0.004447799641638994,0.10314995050430298,0.896850049495697
000588,27.071296077088473,0.7613198717052692,0.026960067451000214,0.001962774433195591,0.049431562423706055,0.950568437576294
000589,21.136378593382727,0.2389243468450692,0.06762350350618362,0.007697720546275377,0.16381512582302094,0.8361848592758179
000590,22.827367380068768,0.30285202558093044,0.05551185458898544,0.005215107463300228,0.13115018606185913,0.8688498139381409
000591,23.734274759335353,0.34916472225498535,0.04997779801487923,0.004232261795550585,0.11656229943037033,0.8834376931190491
000592,21.465611231821843,0.3752476825898664,0.06403644382953644,0.0071357376873493195,0.17483969032764435,0.8251603245735168
000593,21.184381936017363,0.639060241615194,0.06606908142566681,0.007613104768097401,0.09814651310443878,0.9018535017967224
000594,22.2627024110092,0.6415006620466293,0.05774576589465141,0.005939224734902382,0.10582388937473297,0.8941761255264282
000595,21.623894135253323,0.6635922439657722,0.06237553805112839,0.00688035087659955,0.1007874608039856,0.8992125391960144
000596,19.882697886364074,0.2185157620624781,0.08091177046298981,0.010273778811097145,0.16426293551921844,0.8357370495796204
000597,24.008027236528577,0.30397664989576606,0.04926087707281113,0.003973720129579306,0.12076065689325333,0.8792393207550049
000598,26.559042114070223,0.47045648012134633,0.035847533494234085,0.002208491787314415,0.0912860706448555,0.9087139368057251
000599,24.91362923015039,0.39291299944591385,0.043025195598602295,0.0032257973216474056,0.08428424596786499,0.915715754032135
000600,23.493862886450728,0.6208762252736431,0.043430157005786896,0.004473152570426464,0.09599900245666504,0.904000997543335
000601,27.10662266890388,0.7804126940900675,0.023371797055006027,0.0019468734972178936,0.04358890652656555,0.9564111232757568
000602,26.557157530954466,0.7603369264290506,0.02528107538819313,0.002209450351074338,0.04360228776931763,0.9563977122306824
000603,26.499484253561274,0.7332031294760375,0.027745097875595093,0.002238987013697624,0.051283642649650574,0.9487163424491882
000604,19.081196772780828,0.400791761604188,0.0806606113910675,0.012356068938970566,0.1363428831100464,0.8636571168899536
000605,21.010123123780833,0.5886608286128653,0.061537064611911774,0.007924788631498814,0.103640615940094,0.896359384059906
000606,20.859631039998323,0.5622347543862288,0.06338558346033096,0.008204212412238121,0.10479225218296051,0.8952077627182007
000607,21.57931235730159,0.6009291681156815,0.05643148347735405,0.006951343733817339,0.09417463093996048,0.9058253765106201
000608,22.246805058552447,0.5842429544794485,0.05376037582755089,0.005961005110293627,0.08657628297805786,0.9134237170219421
000609,25.553731557441722,0.5037383886042689,0.03845258802175522,0.0027837282977998257,0.053472090512514114,0.946527898311615
000610,24.944170882894312,0.4703836113439391,0.04127277433872223,0.0032031915616244078,0.06619929522275925,0.9338006973266602
000611,26.92490643274912,0.5378803445683277,0.03310280665755272,0.0020300622563809156,0.045803096145391464,0.9541969299316406
000612,26.607995283954917,0.670360428246845,0.03244626894593239,0.002183737698942423,0.06803466379642487,0.9319653511047363
